symbol,date,from,to
GCBC,2005-06-01,1,2
CAOS,2023-03-23,8,1
VIA,2023-03-22,5,1
VIA,2017-06-19,1,2
BAOS,2023-03-22,6,1
BAOS,2022-05-25,3.2,1
NB,2023-03-21,10,1
MRBK,2023-03-21,1,2
CALC,2023-03-20,14,1
VIOV,2023-03-14,1,2
VIOO,2023-03-14,1,2
VIOG,2023-03-14,1,2
IVOV,2023-03-14,1,2
IVOO,2023-03-14,1,2
IVOG,2023-03-14,1,2
VEON,2023-03-08,25,1
RKDA,2023-03-01,40,1
RKDA,2022-12-27,1,1.001
RKDA,2018-01-24,20,1
TPCS,2023-02-24,4,1
IMRA,2023-02-24,4,1
AMST,2023-02-22,12,1
SHIP,2023-02-16,10,1
SHIP,2020-06-30,16,1
SHIP,2019-03-20,15,1
SHIP,2016-01-08,5,1
SHIP,2011-06-27,15,1
ECOR,2023-02-15,15,1
ECOR,2022-12-16,1,1.001
CRBP,2023-02-14,30,1
VYNE,2023-02-13,18,1
VYNE,2021-02-16,4,1
FNGG,2023-02-13,10,1
APRE,2023-02-13,20,1
APRE,2018-12-27,1000,1
APRE,2011-09-13,500,1
GFAI,2023-02-10,40,1
PCAR,2023-02-08,2,3
PCAR,2006-08-11,2,3
PCAR,2004-02-06,2,3
FVCB,2023-02-01,1,1.25
FVCB,2017-09-26,1,1.25
FVCB,2016-07-01,4,5
FVCB,2015-05-01,4,5
ENLT,2023-01-29,10,1
MRKR,2023-01-27,10,1
SWVL,2023-01-26,25,1
OCSL,2023-01-23,3,1
APM,2023-01-23,10,1
JFU,2023-01-18,20,1
GYRE,2023-01-13,1,2
GYRE,2017-02-13,15,1
SPYX,2023-01-12,1,3
SPYX,2008-11-21,50,1
NYC,2023-01-12,8,1
NYC,2020-08-18,1,4
NYC,2020-08-18,9.72,1
HYMB,2023-01-12,1,2
EFAX,2023-01-12,1,2
EEMX,2023-01-12,1,2
ATHE,2023-01-09,10,1
ATHE,2016-03-24,6,1
DAVE,2023-01-06,32,1
AYTU,2023-01-06,20,1
AYTU,2020-12-09,10,1
AYTU,2018-08-13,20,1
AYTU,2017-08-29,20,1
AYTU,2016-07-01,12,1
AEI,2022-12-28,20,1
ATLX,2022-12-23,750,1
TISI,2022-12-22,10,1
TISI,2007-08-30,1,2
URNM,2022-12-21,1,2
SRET,2022-12-20,3,1
SDIV,2022-12-20,3,1
SDEM,2022-12-20,3,1
MDWD,2022-12-20,7,1
BKCH,2022-12-20,4,1
BITS,2022-12-20,4,1
COSM,2022-12-16,25,1
COSM,2017-11-21,10,1
COE,2022-12-15,4,1
PSFE,2022-12-13,12,1
LCFYW,2022-12-08,20,1
LCFY,2022-12-08,20,1
ASTC,2022-12-05,30,1
ASTC,2017-10-16,5,1
ASTC,2007-11-29,10,1
TECH,2022-11-30,1,4
EBON,2022-11-22,30,1
GOCO,2022-11-18,15,1
PSHG,2022-11-15,15,1
PSHG,2020-11-02,10,1
PSHG,2017-11-02,7,1
PSHG,2017-09-25,3,1
PSHG,2017-08-24,7,1
PSHG,2017-07-27,6,1
PSHG,2017-07-05,7,1
PSHG,2016-06-09,8,1
BHRB,2022-11-15,1,40
UHAL,2022-11-10,1,10
MSGM,2022-11-10,10,1
GDC,2022-11-09,30,1
GDC,2018-06-21,1,2
ALAR,2022-11-08,10,1
ALAR,2019-10-21,20,1
TWO,2022-11-02,4,1
TWO,2017-11-02,2,1
XPO,2022-11-01,1000,1683
XPO,2021-08-02,1000,1718
XPO,2011-09-02,4,1
GDXU,2022-10-31,10,1
FNGU,2022-10-31,10,1
FNGU,2021-02-12,1,10
SLDB,2022-10-28,15,1
BKT,2022-10-18,3,1
AIRI,2022-10-18,10,1
BTX,2022-10-17,20,1
BTX,2021-03-26,2,1
BTX,2016-06-17,100,1
BTX,2016-06-17,1,2
MYND,2022-10-14,20,1
MYND,2019-07-18,6,1
CTM,2022-10-13,20,1
COCP,2022-10-11,12,1
COCP,2018-01-24,30,1
COCP,2011-03-15,1,10
HIPO,2022-09-30,25,1
USOI,2022-09-27,20,1
SLVO,2022-09-27,20,1
GLDI,2022-09-27,20,1
NLY,2022-09-26,4,1
NYAX,2022-09-11,10,1
CMCM,2022-09-02,5,1
PTN,2022-08-31,25,1
PTN,2010-09-27,10,1
ORC,2022-08-31,5,1
NWG,2022-08-30,14,13
NWG,2008-11-07,20,1
NDAQ,2022-08-29,1,3
TSLA,2022-08-25,1,3
TSLA,2020-08-31,1,5
DBRG,2022-08-23,4,1
AEG,2022-08-23,42,43
AEG,2022-06-02,47,48
AEG,2021-08-26,52,53
AEG,2021-06-07,59,60
AEG,2019-08-23,25,26
AEG,2019-05-21,28,29
AEG,2018-08-24,37,38
AEG,2018-05-22,39,40
AEG,2017-08-17,36,37
AEG,2017-05-22,35,36
AEG,2016-08-18,28,29
AEG,2016-05-23,30,31
AEG,2015-08-20,45,46
AEG,2015-05-21,55,56
AEG,2014-08-21,58,59
VANI,2022-08-19,3,1
VANI,2020-01-06,8,1
ROOT,2022-08-15,18,1
NTRB,2022-08-12,6,7
NTRB,2019-07-24,4,1
SNTG,2022-08-11,5,1
ONFO,2022-08-11,4.7619,1
NCRA,2022-08-11,3,2
NCRA,2017-11-06,40000,1
MCVT,2022-08-09,2.25,1
MUX,2022-07-28,10,1
GRNQ,2022-07-28,10,1
SNDL,2022-07-26,10,1
GME,2022-07-22,1,4
GME,2007-03-19,1,2
GSK,2022-07-19,5,4
GOOGL,2022-07-18,1,20
GOOG,2022-07-18,1,20
ITP,2022-07-08,10,1
ABEO,2022-07-05,25,1
CTO,2022-07-01,1,3
UTSI,2022-06-29,4,1
UTSI,2013-03-22,3,1
SHOP,2022-06-29,1,10
FTNT,2022-06-23,1,5
FTNT,2011-06-02,1,2
NERV,2022-06-21,8,1
FEDU,2022-06-21,20,1
PETZ,2022-06-14,20,1
DXCM,2022-06-13,1,4
BIPC,2022-06-13,2,3
BIP,2022-06-13,2,3
BIP,2016-09-15,2,3
OCCI,2022-06-10,1,1.060175
OCCI,2022-03-14,1,1.044752
KNTK,2022-06-09,1,2
KNTK,2020-07-01,20,1
DOMH,2022-06-07,17,1
DOMH,2019-05-10,4.25,1
DOMH,2016-03-04,19,1
DOMH,2012-09-24,20,1
IVR,2022-06-06,10,1
AMZN,2022-06-06,1,20
YINN,2022-05-31,20,1
ERY,2022-05-31,10,1
ERY,2018-03-29,5,1
ERY,2013-04-02,6,1
ERY,2010-07-08,5,1
CWEB,2022-05-31,10,1
UYM,2022-05-27,1,4
DIG,2022-05-27,1,4
DIG,2021-05-25,1,2
DIG,2020-04-21,10,1
UCO,2022-05-26,1,4
UCO,2020-04-21,25,1
UCO,2017-01-12,2,1
UCO,2015-05-20,5,1
UCO,2011-02-25,4,1
HIVE,2022-05-24,5,1
FENG,2022-05-23,6,1
BRW,2022-05-20,2,1
CM,2022-05-16,1,2
CM,2015-03-25,1,1.01090263535
CM,2014-09-25,1,1.0097529
RMTI,2022-05-13,11,1
PXS,2022-05-13,4,1
TXMD,2022-05-09,50,1
TXMD,2009-07-27,1,3
ODV,2022-05-04,3,1
CRVO,2022-04-19,50,1
CRVO,2018-12-14,15,1
BBDO,2022-04-19,1,1.1
BBDO,2021-04-19,1,1.1
BBDO,2018-04-09,10,11
BBDO,2016-04-27,1,1.1
BBDO,2015-03-27,10,12
BBDO,2013-03-26,10,11
BBD,2022-04-19,1,1.1
BBD,2021-04-19,1,1.1
BBD,2020-04-14,10,11
BBD,2019-04-01,1,1.2
BBD,2018-04-02,10,11
BBD,2017-05-02,1,1.1
BBD,2016-04-18,1,1.1
BBD,2015-03-27,10,12
BBD,2013-03-26,10,11
BBD,2010-07-14,10,11
BBD,2010-01-20,1,1.1
BBD,2008-04-16,2,3
BBD,2007-04-03,1,2
BBD,2005-12-02,1,2
BBD,2004-12-22,1,3
BBD,2004-03-19,2,1
APLD,2022-04-13,6,1
APLD,2003-12-16,800,1
EDU,2022-04-08,10,1
EDU,2021-03-12,1,10
EDU,2011-08-19,1,4
MFA,2022-04-05,4,1
MOGU,2022-03-28,12,1
DRIP,2022-03-28,10,1
DRIP,2020-08-28,10,1
DRIP,2020-03-27,1,12
DRIP,2019-06-28,5,1
DRIP,2016-08-25,5,1
DRIP,2016-03-24,1,4
USFR,2022-03-24,2,1
ACMR,2022-03-24,1,3
SCHH,2022-03-11,1,2
PULM,2022-03-01,20,1
PULM,2019-02-06,10,1
POET,2022-02-28,10,1
GECC,2022-02-28,6,1
GLDM,2022-02-23,2,1
SLG,2022-01-24,1.0306,1
SLG,2021-12-14,1,1.03060254
SLG,2021-01-21,1.02918,1
SLG,2020-12-14,1,1.0279
SLG,2020-12-14,1,1.0343
CLWT,2022-01-24,2,3
CLWT,2021-03-03,3,5
CLWT,2019-10-09,2,3
CLWT,2012-01-17,5.5,1
CLWT,2004-08-03,2,3
SBFG,2022-01-20,1,1.05
MBIN,2022-01-18,2,3
UPRO,2022-01-13,1,2
UPRO,2018-05-24,1,3
UPRO,2015-05-20,1,2
UPRO,2013-06-10,1,2
UPRO,2011-02-25,1,3
UPRO,2006-09-14,5,1
UGE,2022-01-13,1,4
UGE,2016-07-25,1,3
UGE,2013-06-10,1,2
UCC,2022-01-13,1,2
UCC,2020-08-18,1,2
UCC,2017-01-12,1,2
UCC,2013-06-10,1,2
ROM,2022-01-13,1,2
ROM,2020-08-18,1,4
ROM,2017-07-17,1,2
ROM,2015-05-20,1,2
REK,2022-01-13,2,1
DXD,2022-01-13,5,1
DXD,2018-05-24,4,1
DXD,2012-05-11,4,1
CSM,2022-01-13,1,2
CSM,2015-05-20,1,2
MPU,2022-01-10,1,5
NSSC,2022-01-05,1,2
NSSC,2006-06-08,2,3
NSSC,2005-12-29,1,1.5
BRFH,2021-12-29,13,1
DTD,2021-12-23,1,2
DLN,2021-12-23,1,2
PLUS,2021-12-14,1,2
PLUS,2017-04-03,1,2
FGBI,2021-12-14,1,1.1
FGBI,2019-12-06,1,1.1
FGBI,2017-12-07,1,1.1
FGBI,2015-12-08,1,1.1
FGBI,2005-12-20,3,4
BORR,2021-12-14,2,1
SRL,2021-11-12,1,1.08
SRL,2021-05-13,1,1.09
SRL,2019-06-04,1,25
IBM,2021-11-04,1000,1046
SURG,2021-11-02,50,1
DELL,2021-11-02,1000,1973
DELL,2018-12-28,1000,1806
SSBI,2021-10-28,1,1.1
SSBI,2017-03-15,4,5
SSBI,2005-02-07,2,1
BRTX,2021-10-27,4000,1
BRTX,2015-07-07,20,1
BRTX,2013-04-15,50,1
RETL,2021-10-25,1,5
RETL,2021-01-11,1,5
RETL,2020-04-23,10,1
RETL,2015-05-20,1,5
RETL,2013-04-02,1,3
DRV,2021-10-25,10,1
DRV,2019-06-28,5,1
DRV,2013-08-20,4,1
DRV,2011-11-10,5,1
DRV,2010-07-08,5,1
MCHP,2021-10-13,1,2
LXU,2021-10-12,1,1.3
ISRG,2021-10-05,1,3
ISRG,2017-10-06,1,3
ISRG,2003-07-01,2,1
INMD,2021-10-01,1,2
RJF,2021-09-22,1,1.5
RJF,2006-03-23,1,1.5
RJF,2004-03-25,2,3
YLD,2021-08-31,1,2
STG,2021-08-31,25,2
BTBD,2021-08-20,2,1
CATG,2021-08-06,75,1
CATG,2010-07-22,1,2.5827809999999998
REAX,2021-07-23,1,4
MITT,2021-07-23,3,1
SCVL,2021-07-20,1,2
SCVL,2012-04-30,2,3
IXN,2021-07-19,1,6
IHI,2021-07-19,1,6
FSBW,2021-07-15,1,2
ARCO,2021-07-13,1,1.0143
ARCO,2020-07-31,75,76
PMCB,2021-07-12,1500,1
PMCB,2003-12-08,1,3
CSX,2021-06-29,1,3
CSX,2011-06-16,1,3
CSX,2006-08-16,1,2
CSGP,2021-06-28,1,10
BOTJ,2021-06-24,1,1.1
TTD,2021-06-17,1,10
WTV,2021-06-10,1,2
DNL,2021-06-10,1,2
NEOG,2021-06-07,1,2
NEOG,2018-01-02,3,4
NEOG,2013-10-31,2,3
NEOG,2009-12-16,2,3
NEOG,2007-09-05,2,3
NEOG,2004-01-02,4,5
GRN,2021-06-04,1,5
TRST,2021-05-28,5,1
UXI,2021-05-25,1,4
UXI,2016-07-25,1,3
UWM,2021-05-25,1,2
UWM,2017-07-17,1,2
UMDD,2021-05-25,1,5
UMDD,2015-05-20,1,2
UMDD,2013-06-10,1,2
UMDD,2011-02-25,1,2
SDD,2021-05-25,4,1
SDD,2021-01-21,2,1
SDD,2014-01-24,4,1
SDD,2011-02-25,4,1
SAA,2021-05-25,1,5
SAA,2015-05-20,1,2
MZZ,2021-05-25,2,1
MZZ,2021-01-21,2,1
MZZ,2014-01-24,4,1
MZZ,2011-02-25,4,1
IAU,2021-05-24,2,1
IAU,2010-06-17,1,10
SSSS,2021-05-17,1,1.1912777353
SSSS,2016-01-04,1,1.2928102356
DTST,2021-05-14,40,1
CP,2021-05-14,1,5
HITI,2021-05-13,15,1
ALNT,2021-05-03,2,3
NSPR,2021-04-27,15,1
NSPR,2019-04-01,50,1
NSPR,2018-02-08,35,1
NSPR,2016-10-11,25,1
NSPR,2015-10-01,10,1
NSPR,2012-12-21,4,1
BYRN,2021-04-27,10,1
VTWO,2021-04-20,1,2
VONV,2021-04-20,1,2
VONG,2021-04-20,1,4
ISCV,2021-04-19,1,3
ISCG,2021-04-19,1,6
ISCB,2021-04-19,1,4
IMCV,2021-04-19,1,3
IMCG,2021-04-19,1,6
IMCG,2005-01-24,1,7
IMCB,2021-04-19,1,4
IMCB,2012-10-10,10,1
IMCB,2005-03-16,2,3
IMCB,2003-12-30,1,2
ILCV,2021-04-19,1,2
ILCG,2021-04-19,1,5
ILCB,2021-04-19,1,4
BRBS,2021-04-19,1,1.5
BRBS,2017-08-14,2,3
HYLB,2021-04-14,4,5
BBJP,2021-04-12,2,1
BBEU,2021-04-12,2,1
BBCA,2021-04-12,2,1
BBAX,2021-04-12,2,1
BBAG,2021-04-12,2,1
ONEQ,2021-04-08,1,10
AVNW,2021-04-08,1,2
AVNW,2016-06-14,12,1
SHW,2021-04-01,1,3
HFBL,2021-04-01,1,2
NMG,2021-03-31,10,1
GRNT,2021-03-26,1,2.5
VRNS,2021-03-15,1,3
LEE,2021-03-15,10,1
TZA,2021-03-02,8,1
TZA,2019-06-28,5,1
TZA,2015-10-01,4,1
TZA,2013-04-02,4,1
TZA,2011-02-24,3,1
TZA,2010-07-08,5,1
TECL,2021-03-02,1,10
TECL,2015-05-20,1,5
TECL,2010-05-05,1,4
SOXL,2021-03-02,1,15
SOXL,2015-05-20,1,5
HWKN,2021-03-02,1,2
HIBL,2021-03-02,1,7
HIBL,2020-04-23,10,1
REPX,2021-03-01,12,1
REPX,2016-03-24,10,1
FIZZ,2021-02-22,1,2
AMPG,2021-02-17,20,1
ACR,2021-02-17,3,1
ACR,2015-09-01,4,1
FNGS,2021-02-12,1,4
FNGO,2021-02-12,1,5
HDGE,2021-02-08,10,1
PPTA,2021-01-29,10,1
JUDO,2021-01-19,500,1
UBOT,2021-01-11,1,5
UBOT,2020-04-23,10,1
ETHE,2020-12-18,1,9
SNDA,2020-12-14,15,1
BEPC,2020-12-14,2,3
BEP,2020-12-14,2,3
ROL,2020-12-11,2,3
ROL,2018-12-11,2,3
ROL,2015-03-11,2,3
ROL,2010-12-13,2,3
ROL,2007-12-11,2,3
ROL,2005-03-11,2,3
ROL,2003-03-11,2,5
EYPT,2020-12-09,10,1
WFCF,2020-12-07,4,1
SUSA,2020-12-07,1,2
SUSA,2012-04-23,1000,1
SUSA,2010-01-29,1,5.05
IYY,2020-12-07,1,2
IYW,2020-12-07,1,4
IYJ,2020-12-07,1,2
IYF,2020-12-07,1,2
IYC,2020-12-07,1,4
IWP,2020-12-07,1,2
IWP,2008-07-24,1,2
ITA,2020-12-07,1,2
IDU,2020-12-07,1,2
ICF,2020-12-07,1,2
ICF,2005-06-09,1,2
DSI,2020-12-07,1,2
SNX,2020-12-01,1,2
NCSM,2020-12-01,20,1
NCSM,2004-07-20,7,1
MKC,2020-12-01,1,2
AIV,2020-12-01,1.23821,1
AIV,2019-02-21,1.03119,1
UAN,2020-11-24,10,1
CVEO,2020-11-20,12,1
XYF,2020-11-19,3,1
DQ,2020-11-17,1,5
DQ,2012-12-21,5,1
ONDS,2020-11-16,3,1
VRDN,2020-11-13,15,1
VRDN,2016-11-07,15,1
SAN,2020-11-12,1,1.04347826
SAN,2017-10-16,1,2
SAN,2015-10-15,103,104
SAN,2015-01-09,44,45
SAN,2014-10-15,46,47
SAN,2011-10-12,49,50
PDS,2020-11-12,20,1
PDS,2005-06-01,1,2
JILL,2020-11-10,5,1
FET,2020-11-10,20,1
WYY,2020-11-09,10,1
COGT,2020-11-09,4,1
LGL,2020-11-06,1,2
LGL,2013-08-07,1,6
SOLS,2020-11-02,120,1
SOLS,2020-09-18,12,1
NEE,2020-10-27,1,4
NEE,2005-03-16,1,2
GLBS,2020-10-21,100,1
GLBS,2018-10-15,10,1
GLBS,2016-10-20,4,1
IVW,2020-10-19,1,4
IJT,2020-10-19,1,2
IJT,2008-07-24,1,2
IJS,2020-10-19,1,2
IJS,2005-06-09,1,2
IJK,2020-10-19,1,4
IJK,2005-06-09,1,2
IJJ,2020-10-19,1,2
IJJ,2005-06-09,1,2
CXSE,2020-10-19,1,2
RZLT,2020-10-13,50,1
NRGU,2020-10-12,20,1
GIPR,2020-10-12,4,1
ELDN,2020-10-05,18,1
NTES,2020-10-02,1,5
NTES,2006-03-27,1,4
NOG,2020-09-21,10,1
TREX,2020-09-15,1,2
TREX,2018-06-19,1,2
TOMZ,2020-09-15,8,1
EGLE,2020-09-15,7,1
EGLE,2016-08-05,20,1
BIPH,2020-09-10,100,1
AAPL,2020-08-31,1,4
AAPL,2014-06-09,1,7
AAPL,2005-02-28,1,2
AAPL,2000-06-21,1,2
AAPL,1987-06-16,1,2
AHG,2020-08-24,3,1
POWI,2020-08-19,1,2
UBT,2020-08-18,1,2
UBT,2012-05-11,1,2
MRTN,2020-08-14,1,1.5
MRTN,2017-07-10,3,5
MRTN,2013-06-17,2,3
MRTN,2005-12-27,1,1.5
MRTN,2003-12-08,2,3
MRTN,2003-07-25,2,3
IPI,2020-08-14,10,1
ATNM,2020-08-11,30,1
CLAR,2020-08-07,1,1.0021
CLAR,2020-05-08,1,1.00234
VHUB,2020-08-06,200,1
TRON,2020-08-06,200,1
ACHV,2020-07-31,20,1
ACHV,2018-05-24,10,1
KLXE,2020-07-28,5,1
EMO,2020-07-28,5,1
PREF,2020-07-23,1,5
PREF,2004-03-01,7,1
KLMN,2020-07-15,60,1
JAKK,2020-07-10,10,1
VRME,2020-06-18,50,1
FSK,2020-06-16,4,1
SRV,2020-06-15,4,1
SRV,2015-09-14,5,1
NXG,2020-06-15,4,1
GRPN,2020-06-11,20,1
DINO,2020-06-08,50,1
DINO,2011-09-01,1,2
DINO,2006-06-02,1,2
DINO,2006-05-16,200,1
VHI,2020-06-02,12,1
VHI,2012-05-11,1,3
EW,2020-06-01,1,3
EW,2015-12-14,1,2
EW,2010-05-28,1,2
RAND,2020-05-22,9,1
AMLP,2020-05-18,5,1
TYG,2020-05-01,4,1
USO,2020-04-29,8,1
MLPX,2020-04-28,3,1
MLPA,2020-04-28,6,1
GREK,2020-04-28,3,1
NUGT,2020-04-23,5,1
NUGT,2017-05-01,4,1
NUGT,2016-08-25,1,5
NUGT,2015-10-01,10,1
NUGT,2013-08-20,10,1
NUGT,2013-04-02,5,1
NBR,2020-04-23,50,1
NBR,2006-04-18,1,2
JNUG,2020-04-23,10,1
JNUG,2019-06-28,5,1
JNUG,2017-05-01,4,1
JNUG,2016-08-25,1,10
JNUG,2015-10-01,5,1
JNUG,2014-12-23,10,1
BRZU,2020-04-23,35,1
BRZU,2016-08-25,1,4
BRZU,2016-03-24,4,1
BRZU,2015-05-20,10,1
TTT,2020-04-21,4,1
TTT,2013-06-10,4,1
OILK,2020-04-21,5,1
REMX,2020-04-15,3,1
REMX,2013-07-01,4,1
OIH,2020-04-15,20,1
OIH,2012-02-14,1,3
EINC,2020-04-15,3,1
EINC,2016-06-29,5,1
AMZA,2020-03-31,10,1
XOP,2020-03-30,4,1
XES,2020-03-30,10,1
ERX,2020-03-24,10,1
USAU,2020-03-20,10,1
USAU,2017-05-08,4,1
USAU,2016-07-11,3,1
USAU,2013-03-18,6,1
INLX,2020-03-20,50,1
INLX,2014-09-03,7,1
INLX,2008-02-19,1,2
TU,2020-03-18,1,2
TU,2013-04-17,1,2
TAPR,2020-03-16,15,1
GIGL,2020-02-26,25,1
GPRK,2020-02-24,1,1.004
PKBK,2020-02-14,1,1.1
PKBK,2018-05-03,1,1.1
PKBK,2017-05-03,1,1.1
PKBK,2016-05-02,1,1.1
PKBK,2006-05-07,5,6
OPCH,2020-02-03,4,1
MYO,2020-01-31,30,1
OVV,2020-01-27,5,1
OVV,2005-05-23,1,2
DUOT,2020-01-17,14,1
DUOT,2017-05-01,35,1
AIRTP,2020-01-14,10,1
PRTO,2020-01-10,40,1
WNTR,2020-01-03,50000,1
QUIK,2019-12-24,14,1
DCTH,2019-12-24,700,1
DCTH,2018-05-02,500,1
DCTH,2017-11-06,350,1
DCTH,2016-07-21,16,1
DCTH,2014-04-09,16,1
PLX,2019-12-20,10,1
ESEA,2019-12-19,8,1
ESEA,2015-07-23,10,1
MTA,2019-12-17,4,1
CLSK,2019-12-11,10,1
TNK,2019-11-25,8,1
TGS,2019-11-08,1,1.038487388
SLS,2019-11-08,50,1
SLS,2016-11-14,20,1
AIVI,2019-11-07,1000,1
SGOL,2019-11-04,1,10
NNDM,2019-10-22,10,1
LTBR,2019-10-21,12,1
LTBR,2016-07-20,5,1
ELS,2019-10-16,1,2
ELS,2013-07-16,1,2
RLMD,2019-09-30,4,1
RLMD,2015-08-12,5,1
SUZ,2019-09-24,1,2
NNVC,2019-09-24,20,1
NNVC,2013-09-10,3.5,1
SPTI,2019-09-23,1,2
SPIP,2019-09-23,1,2
SPGM,2019-09-23,1,2
CWI,2019-09-23,2,3
CAPS,2019-09-10,1000,1
MCBS,2019-09-03,1,2
SPSC,2019-08-23,1,2
IPWR,2019-08-20,10,1
IGLD,2019-08-16,100,1
BP,2019-08-08,59.301,60.301
BP,2019-02-14,68.189,69.189
BP,2018-11-08,66.208,67.208
BP,2018-08-09,69.34,70.34
BP,2018-05-10,77.223,78.223
BP,2018-02-15,66.353,67.353
BP,2017-11-09,66.503,67.503
BP,2017-08-09,58.063,59.063
BP,2017-05-10,60.003,61.003
BP,2017-02-15,55.883,56.883
BP,2016-11-08,55.033,56.033
BP,2015-05-06,71.083,72.083
BP,2014-11-05,69.543,70.543
BCS,2019-08-08,47.4,48.4
BCS,2019-02-28,41.015,42.015
BCS,2017-08-09,201.03,202.03
BCS,2017-03-01,114.72,115.72
BCS,2016-08-10,162.42,163.42
BCS,2015-11-04,231.46,232.46
BCS,2015-05-06,257.09,258.09
BCS,2014-08-06,215.68,216.68
BW,2019-07-24,10,1
SES,2019-07-22,8,1
FLUX,2019-07-12,10,1
FLUX,2017-08-18,10,1
NEPH,2019-07-10,9,1
NEPH,2011-03-17,20,1
LC,2019-07-08,5,1
NTIC,2019-07-01,1,2
LIFE,2019-07-01,14,1
VABK,2019-06-25,1,1.05
VABK,2018-04-02,1,1.05
DX,2019-06-21,3,1
CUZ,2019-06-17,4,1
AIRT,2019-06-11,1,1.5
OBE,2019-06-10,7,1
CAPR,2019-06-05,10,1
CAPR,2005-04-05,20,1
FFIN,2019-06-04,1,2
FFIN,2011-06-02,2,3
FFIN,2005-06-02,3,4
FFIN,2003-06-03,4,9
NMM,2019-05-21,15,1
HSBC,2019-05-16,84,85
HSBC,2019-02-21,40,41
HSBC,2018-10-11,83,84
HSBC,2018-08-16,90,91
HSBC,2018-05-17,99,100
HSBC,2018-02-22,48,49
HSBC,2017-05-17,87,88
HSBC,2016-08-10,72,73
HSBC,2015-05-20,95,96
HSBC,2015-03-04,43,44
NVAX,2019-05-10,20,1
JNK,2019-05-06,3,1
DAC,2019-05-02,14,1
BLIN,2019-05-02,50,1
BLIN,2017-07-25,5,1
BLIN,2015-05-08,5,1
UGP,2019-04-25,1,2
UGP,2011-02-25,1,4
WWR,2019-04-23,50,1
WWR,2016-03-08,12,1
WWR,2013-01-23,10,1
USHY,2019-04-22,5,6
JAN,2019-04-22,5,1
MARA,2019-04-08,4,1
MARA,2017-10-30,4,1
MARA,2014-12-23,1,2
MARA,2013-07-22,13,1
HOV,2019-03-29,25,1
HOV,2004-03-29,1,2
CRMD,2019-03-26,5,1
PLTM,2019-03-25,1,10
GSL,2019-03-25,8,1
INNV,2019-03-18,105,1
EDGE,2019-03-18,20,1
TTE,2019-03-15,1,91.625
TTE,2017-12-15,88.330171,89.330171
TTE,2017-03-15,1,87.0945
TTE,2016-09-22,1,74.28833
TTE,2016-06-01,73.78977,74.78977
TTE,2016-03-16,69.89392,70.89392
TTE,2015-12-16,76.70202,77.70202
TTE,2015-09-23,68.71745,69.71745
TTE,2006-05-23,1,2
OPTT,2019-03-12,20,1
OPTT,2015-10-29,10,1
BAR,2019-03-11,1,10
ENLV,2019-03-06,8,1
ENLV,2017-09-25,5,1
NTZ,2019-02-21,5,1
CRDF,2019-02-20,6,1
CRDF,2018-06-04,12,1
CLDX,2019-02-11,15,1
CLDX,2008-03-07,12,1
HSIC,2019-02-08,1000,1275
HSIC,2017-09-15,1,2
HSIC,2005-03-01,1,2
CNC,2019-02-07,1,2
CNC,2015-02-20,1,2
STNG,2019-01-18,10,1
IHG,2019-01-14,20,19
IHG,2017-05-08,47,45
IHG,2016-05-09,6,5
IHG,2014-07-01,13,12
IHG,2012-10-09,15,14
IHG,2007-06-04,56,47
IHG,2006-06-12,8,7
EGO,2018-12-31,5,1
CSR,2018-12-28,10,1
PLG,2018-12-17,10,1
PLG,2016-01-28,10,1
MFIC,2018-12-03,3,1
CASS,2018-12-03,1,1.2
CASS,2017-12-04,1,1.1
CASS,2012-12-03,1,1.1
CASS,2011-12-01,1,1.1
CASS,2007-11-29,1,1.1
CASS,2006-09-18,1,1.5
CASS,2005-09-16,1,1.5
CASS,2004-03-03,100,110
BMRC,2018-11-28,1,2
BMRC,2004-05-25,2,3
BCH,2018-11-23,1,3
BCH,2018-07-26,100,102.23803
BCH,2017-07-20,100,102.658058
BCH,2016-07-06,100,102.232718
BCH,2015-07-31,1,1.02250251855
BCH,2009-05-27,100,103.2325
BCH,2007-05-02,1,1.02213
BCH,2006-05-03,1,1.02461
EQT,2018-11-13,1000,1837
EQT,2005-09-02,1,2
TJX,2018-11-07,1,2
TJX,2012-02-03,1,2
IWR,2018-10-26,1,4
ITM,2018-10-26,2,1
ITM,2008-10-24,1,5
HYD,2018-10-26,2,1
EMLC,2018-10-26,2,1
EMLC,2004-03-30,10,1
USLV,2018-10-15,10,1
USLV,2013-08-30,10,1
UGLD,2018-10-15,10,1
SHOO,2018-10-12,2,3
SHOO,2013-10-02,2,3
SHOO,2011-06-01,2,3
SHOO,2010-05-03,2,3
SHOO,2006-05-26,2,3
CASH,2018-10-05,1,3
NEON,2018-10-01,10,1
NEON,2011-03-28,25,1
NEON,2007-04-02,5,1
EFFI,2018-09-25,800,1
ALT,2018-09-14,30,1
ALT,2017-05-04,10,1
ALT,2007-07-25,50,1
INFY,2018-09-12,1,2
INFY,2015-06-25,1,2
INFY,2014-12-08,1,2
INFY,2006-07-18,1,2
INFY,2004-07-07,1,2
MBOT,2018-09-05,15,1
MBOT,2016-05-09,12,1
GRVY,2018-08-28,1,2
GRVY,2015-05-11,8,1
PERI,2018-08-27,3,1
MHH,2018-08-27,1,2
MHH,2013-12-02,4,5
EDUC,2018-08-23,1,2
CFBK,2018-08-21,5.5,1
CFBK,2012-05-04,5,1
